BALANCE_CATEGORY,PREVIOUS_BALANCE_VALUE,CURRENT_BALANCE_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
Fitimi/(humbja) e vitit aktual,11726.0,2017.0,2024-03-31,be_bs_31.03.2024.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2024-03-31,be_bs_31.03.2024.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,64887.0,66044.0,2024-03-31,be_bs_31.03.2024.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,607931.0,610237.0,2024-03-31,be_bs_31.03.2024.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,78309.0,59145.0,2025-03-31,be_bs_31.03.2025.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,22407.0,23012.0,2025-03-31,be_bs_31.03.2025.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,55749.0,60498.0,2025-03-31,be_bs_31.03.2025.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,491220.0,497536.0,2025-03-31,be_bs_31.03.2025.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,14271.0,13670.0,2025-03-31,be_bs_31.03.2025.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,2470.0,2532.0,2025-03-31,be_bs_31.03.2025.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,10855.0,9804.0,2025-03-31,be_bs_31.03.2025.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,675281.0,666196.0,2025-03-31,be_bs_31.03.2025.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,596936.0,583768.0,2025-03-31,be_bs_31.03.2025.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,1.096,2503.0,2025-03-31,be_bs_31.03.2025.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,4527.0,4315.0,2025-03-31,be_bs_31.03.2025.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,602559.0,590586.0,2025-03-31,be_bs_31.03.2025.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,29422.0,29422.0,2025-03-31,be_bs_31.03.2025.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,4774.0,4854.0,2025-03-31,be_bs_31.03.2025.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,27833.0,38529.0,2025-03-31,be_bs_31.03.2025.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,10694.0,2805.0,2025-03-31,be_bs_31.03.2025.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2025-03-31,be_bs_31.03.2025.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,72722.0,75610.0,2025-03-31,be_bs_31.03.2025.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,675281.0,666196.0,2025-03-31,be_bs_31.03.2025.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,34673.0,30312.0,2012-12-31,be_bs_31.12.2012.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,13295.0,10822.0,2012-12-31,be_bs_31.12.2012.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,5602.0,10807.0,2012-12-31,be_bs_31.12.2012.pdf,22,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,92803.0,93943.0,2012-12-31,be_bs_31.12.2012.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,7742.0,7580.0,2012-12-31,be_bs_31.12.2012.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,99.0,109.0,2012-12-31,be_bs_31.12.2012.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2012-12-31,be_bs_31.12.2012.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1801.0,1773.0,2012-12-31,be_bs_31.12.2012.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,156015.0,155346.0,2012-12-31,be_bs_31.12.2012.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,140633.0,140522.0,2012-12-31,be_bs_31.12.2012.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,0.0,0.0,2012-12-31,be_bs_31.12.2012.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2012-12-31,be_bs_31.12.2012.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2012-12-31,be_bs_31.12.2012.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3484.0,3282.0,2012-12-31,be_bs_31.12.2012.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,144117.0,143804.0,2012-12-31,be_bs_31.12.2012.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,14779.0,14779.0,2012-12-31,be_bs_31.12.2012.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,101.0,101.0,2012-12-31,be_bs_31.12.2012.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,-409.0,-409.0,2012-12-31,be_bs_31.12.2012.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,-2573.0,-2929.0,2012-12-31,be_bs_31.12.2012.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2012-12-31,be_bs_31.12.2012.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,11898.0,11542.0,2012-12-31,be_bs_31.12.2012.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,156015.0,155346.0,2012-12-31,be_bs_31.12.2012.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,36767.0,44791.0,2013-12-31,be_bs_31.12.2013.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7810.0,7839.0,2013-12-31,be_bs_31.12.2013.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,14534.0,13880.0,2013-12-31,be_bs_31.12.2013.pdf,22,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,102692.0,103112.0,2013-12-31,be_bs_31.12.2013.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,7037.0,6957.0,2013-12-31,be_bs_31.12.2013.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,76.0,68.0,2013-12-31,be_bs_31.12.2013.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,117.0,2013-12-31,be_bs_31.12.2013.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1565.0,1499.0,2013-12-31,be_bs_31.12.2013.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,170481.0,178263.0,2013-12-31,be_bs_31.12.2013.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,153725.0,162211.0,2013-12-31,be_bs_31.12.2013.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,0.0,0.0,2013-12-31,be_bs_31.12.2013.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2013-12-31,be_bs_31.12.2013.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2013-12-31,be_bs_31.12.2013.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3022.0,3264.0,2013-12-31,be_bs_31.12.2013.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,156747.0,165475.0,2013-12-31,be_bs_31.12.2013.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,14779.0,14779.0,2013-12-31,be_bs_31.12.2013.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,101.0,101.0,2013-12-31,be_bs_31.12.2013.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,-3338.0,-3338.0,2013-12-31,be_bs_31.12.2013.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,2192.0,1246.0,2013-12-31,be_bs_31.12.2013.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2013-12-31,be_bs_31.12.2013.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,13734.0,12788.0,2013-12-31,be_bs_31.12.2013.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,170481.0,178263.0,2013-12-31,be_bs_31.12.2013.pdf,45,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,25906.0,25480.0,2015-12-31,be_bs_31.12.2015.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7852.0,7489.0,2015-12-31,be_bs_31.12.2015.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,25236.0,19554.0,2015-12-31,be_bs_31.12.2015.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,2045.0,2056.0,2015-12-31,be_bs_31.12.2015.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,117816.0,122077.0,2015-12-31,be_bs_31.12.2015.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,5932.0,6226.0,2015-12-31,be_bs_31.12.2015.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,257.0,271.0,2015-12-31,be_bs_31.12.2015.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2015-12-31,be_bs_31.12.2015.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1276.0,766.0,2015-12-31,be_bs_31.12.2015.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,186320.0,183919.0,2015-12-31,be_bs_31.12.2015.pdf,31,3,BALANCE_SHEET
Detyrime ndaj klientëve,166068.0,163751.0,2015-12-31,be_bs_31.12.2015.pdf,32,3,BALANCE_SHEET
Detyrime ndaj bankave,328.0,1393.0,2015-12-31,be_bs_31.12.2015.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1000.0,1050.0,2015-12-31,be_bs_31.12.2015.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2015-12-31,be_bs_31.12.2015.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,3248.0,847.0,2015-12-31,be_bs_31.12.2015.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,170644.0,167041.0,2015-12-31,be_bs_31.12.2015.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,14779.0,14778.0,2015-12-31,be_bs_31.12.2015.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,102.0,2015-12-31,be_bs_31.12.2015.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,-1327.0,-1712.0,2015-12-31,be_bs_31.12.2015.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,2122.0,3710.0,2015-12-31,be_bs_31.12.2015.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2015-12-31,be_bs_31.12.2015.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,15676.0,16878.0,2015-12-31,be_bs_31.12.2015.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,186320.0,183919.0,2015-12-31,be_bs_31.12.2015.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2016-12-31,be_bs_31.12.2016.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,36655.0,45058.0,2016-12-31,be_bs_31.12.2016.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,7798.0,7922.0,2016-12-31,be_bs_31.12.2016.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,18762.0,11695.0,2016-12-31,be_bs_31.12.2016.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,3826.0,13075.0,2016-12-31,be_bs_31.12.2016.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,132644.0,137926.0,2016-12-31,be_bs_31.12.2016.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6158.0,6089.0,2016-12-31,be_bs_31.12.2016.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,298.0,395.0,2016-12-31,be_bs_31.12.2016.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2016-12-31,be_bs_31.12.2016.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,917.0,844.0,2016-12-31,be_bs_31.12.2016.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,207058.0,223004.0,2016-12-31,be_bs_31.12.2016.pdf,31,3,BALANCE_SHEET
Detyrime ndaj klientëve,182608.0,197708.0,2016-12-31,be_bs_31.12.2016.pdf,32,3,BALANCE_SHEET
Detyrime ndaj bankave,2040.0,2196.0,2016-12-31,be_bs_31.12.2016.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1031.0,1050.0,2016-12-31,be_bs_31.12.2016.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2016-12-31,be_bs_31.12.2016.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,814.0,611.0,2016-12-31,be_bs_31.12.2016.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,186493.0,201565.0,2016-12-31,be_bs_31.12.2016.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,16777.0,16777.0,2016-12-31,be_bs_31.12.2016.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,102.0,2016-12-31,be_bs_31.12.2016.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,0.0,2016-12-31,be_bs_31.12.2016.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,3590.0,4560.0,2016-12-31,be_bs_31.12.2016.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,97.0,0.0,2016-12-31,be_bs_31.12.2016.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,20565.0,21439.0,2016-12-31,be_bs_31.12.2016.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,207058.0,223004.0,2016-12-31,be_bs_31.12.2016.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2017-12-31,be_bs_31.12.2017.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,48870.0,40416.0,2017-12-31,be_bs_31.12.2017.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,13574.0,7025.0,2017-12-31,be_bs_31.12.2017.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,10558.0,10580.0,2017-12-31,be_bs_31.12.2017.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,6088.0,15876.0,2017-12-31,be_bs_31.12.2017.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,152791.0,157851.0,2017-12-31,be_bs_31.12.2017.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6042.0,6360.0,2017-12-31,be_bs_31.12.2017.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,486.0,514.0,2017-12-31,be_bs_31.12.2017.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2017-12-31,be_bs_31.12.2017.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,657.0,703.0,2017-12-31,be_bs_31.12.2017.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,239066.0,239325.0,2017-12-31,be_bs_31.12.2017.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,210608.0,209447.0,2017-12-31,be_bs_31.12.2017.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2043.0,2048.0,2017-12-31,be_bs_31.12.2017.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1031.0,1050.0,2017-12-31,be_bs_31.12.2017.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2017-12-31,be_bs_31.12.2017.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,534.0,619.0,2017-12-31,be_bs_31.12.2017.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,214216.0,213164.0,2017-12-31,be_bs_31.12.2017.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,21337.0,21337.0,2017-12-31,be_bs_31.12.2017.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,102.0,118.0,2017-12-31,be_bs_31.12.2017.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,0.0,2017-12-31,be_bs_31.12.2017.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,3411.0,4706.0,2017-12-31,be_bs_31.12.2017.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2017-12-31,be_bs_31.12.2017.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,24850.0,26161.0,2017-12-31,be_bs_31.12.2017.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,239066.0,239325.0,2017-12-31,be_bs_31.12.2017.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2018-12-31,be_bs_31.12.2018.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,60428.0,64462.0,2018-12-31,be_bs_31.12.2018.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,11445.0,12166.0,2018-12-31,be_bs_31.12.2018.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,5389.0,5494.0,2018-12-31,be_bs_31.12.2018.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,16286.0,20002.0,2018-12-31,be_bs_31.12.2018.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,164597.0,170721.0,2018-12-31,be_bs_31.12.2018.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6258.0,6210.0,2018-12-31,be_bs_31.12.2018.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,466.0,568.0,2018-12-31,be_bs_31.12.2018.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2018-12-31,be_bs_31.12.2018.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,738.0,1490.0,2018-12-31,be_bs_31.12.2018.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,265607.0,281113.0,2018-12-31,be_bs_31.12.2018.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,234445.0,248181.0,2018-12-31,be_bs_31.12.2018.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2086.0,2091.0,2018-12-31,be_bs_31.12.2018.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1031.0,1050.0,2018-12-31,be_bs_31.12.2018.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2018-12-31,be_bs_31.12.2018.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,476.0,430.0,2018-12-31,be_bs_31.12.2018.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,238038.0,251752.0,2018-12-31,be_bs_31.12.2018.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,24544.0,24544.0,2018-12-31,be_bs_31.12.2018.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,-1.0,100.0,2018-12-31,be_bs_31.12.2018.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,35.0,0.0,2018-12-31,be_bs_31.12.2018.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,2992.0,4718.0,2018-12-31,be_bs_31.12.2018.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2018-12-31,be_bs_31.12.2018.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,27570.0,29361.0,2018-12-31,be_bs_31.12.2018.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,265607.0,281113.0,2018-12-31,be_bs_31.12.2018.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2019-12-31,be_bs_31.12.2019.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,45940.0,51990.0,2019-12-31,be_bs_31.12.2019.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,13684.0,14163.0,2019-12-31,be_bs_31.12.2019.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,5158.0,5218.0,2019-12-31,be_bs_31.12.2019.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,26707.0,29883.0,2019-12-31,be_bs_31.12.2019.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,199486.0,208570.0,2019-12-31,be_bs_31.12.2019.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,6794.0,9925.0,2019-12-31,be_bs_31.12.2019.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,546.0,565.0,2019-12-31,be_bs_31.12.2019.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2019-12-31,be_bs_31.12.2019.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,1585.0,2187.0,2019-12-31,be_bs_31.12.2019.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,299900.0,322501.0,2019-12-31,be_bs_31.12.2019.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,264672.0,282683.0,2019-12-31,be_bs_31.12.2019.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2097.0,2100.0,2019-12-31,be_bs_31.12.2019.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,1031.0,1050.0,2019-12-31,be_bs_31.12.2019.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2019-12-31,be_bs_31.12.2019.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,456.0,3222.0,2019-12-31,be_bs_31.12.2019.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,268257.0,289055.0,2019-12-31,be_bs_31.12.2019.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,27761.0,27761.0,2019-12-31,be_bs_31.12.2019.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,270.0,324.0,2019-12-31,be_bs_31.12.2019.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,0.0,0.0,2019-12-31,be_bs_31.12.2019.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,3612.0,5361.0,2019-12-31,be_bs_31.12.2019.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2019-12-31,be_bs_31.12.2019.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,31643.0,33446.0,2019-12-31,be_bs_31.12.2019.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,299900.0,322501.0,2019-12-31,be_bs_31.12.2019.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,31349.0,69657.0,2020-12-31,be_bs_31.12.2020.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,10481.0,12733.0,2020-12-31,be_bs_31.12.2020.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,41926.0,25365.0,2020-12-31,be_bs_31.12.2020.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,234051.0,247123.0,2020-12-31,be_bs_31.12.2020.pdf,26,3,BALANCE_SHEET
Patundshmëritë dhe pajisjet,9119.0,8768.0,2020-12-31,be_bs_31.12.2020.pdf,27,3,BALANCE_SHEET
Pasuritë e paprekshme,510.0,2813.0,2020-12-31,be_bs_31.12.2020.pdf,28,3,BALANCE_SHEET
Pasuritë tatimore të shtyra,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,29,3,BALANCE_SHEET
Pasuritë tjera,3012.0,1423.0,2020-12-31,be_bs_31.12.2020.pdf,30,3,BALANCE_SHEET
Gjithsej pasuritë,330448.0,367882.0,2020-12-31,be_bs_31.12.2020.pdf,31,3,BALANCE_SHEET
Depozitat e klientëve,290447.0,330281.0,2020-12-31,be_bs_31.12.2020.pdf,32,3,BALANCE_SHEET
Detyrimet ndaj bankave,2078.0,2080.0,2020-12-31,be_bs_31.12.2020.pdf,33,3,BALANCE_SHEET
Fondet tjera të huazuara,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,34,3,BALANCE_SHEET
Detyrimet tatimore të shtyra,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,35,3,BALANCE_SHEET
Detyrimet tjera,2565.0,2189.0,2020-12-31,be_bs_31.12.2020.pdf,36,3,BALANCE_SHEET
Gjithsej detyrimet,295090.0,334550.0,2020-12-31,be_bs_31.12.2020.pdf,37,3,BALANCE_SHEET
Kapitali aksionar,31112.0,29422.0,2020-12-31,be_bs_31.12.2020.pdf,38,3,BALANCE_SHEET
Rezervat e kapitalit,-70.0,-99.0,2020-12-31,be_bs_31.12.2020.pdf,40,3,BALANCE_SHEET
Fitimi i mbajtur/(humbja) nga vitet paraprake,2000.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,41,3,BALANCE_SHEET
Fitimi/(humbja) e vitit aktual,2306.0,4009.0,2020-12-31,be_bs_31.12.2020.pdf,42,3,BALANCE_SHEET
Përbërësit tjerë të ekuitetit,0.0,0.0,2020-12-31,be_bs_31.12.2020.pdf,43,3,BALANCE_SHEET
Gjithsej ekuiteti i aksionarëve,35358.0,33332.0,2020-12-31,be_bs_31.12.2020.pdf,44,3,BALANCE_SHEET
Gjithsej detyrimet dhe ekuiteti i aksionarëve,330448.0,367882.0,2020-12-31,be_bs_31.12.2020.pdf,45,3,BALANCE_SHEET
,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,,3,BALANCE_SHEET
Paraja e gatshme dhe gjendja me BQK-në,73281.0,91928.0,2021-12-31,be_bs_31.12.2021.pdf,20,3,BALANCE_SHEET
Kërkesat ndaj bankave,13451.0,15695.0,2021-12-31,be_bs_31.12.2021.pdf,21,3,BALANCE_SHEET
Bonot e thesarit,0.0,0.0,2021-12-31,be_bs_31.12.2021.pdf,22,3,BALANCE_SHEET
Investimet në letra me vlerë,16729.0,5000.0,2021-12-31,be_bs_31.12.2021.pdf,23,3,BALANCE_SHEET
Kreditë dhe paradhëniet ndaj klientëve,314281.0,329296.0,2021-12-31,be_bs_31.12.2021.pdf,26,3,BALANCE_SHEET
