INCOME_CATEGORY,PREVIOUS_INCOME_VALUE,CURRENT_INCOME_VALUE,DT_REPORT,FILE_NAME,CATEGORY_CODE,BANK_ID,STATEMENT_TYPE
Neto të hyrat nga interesi,1671.0,3499.0,2013-06-30,be_is_30.06.2013.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,562.0,1212.0,2013-06-30,be_is_30.06.2013.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-311.0,-664.0,2013-06-30,be_is_30.06.2013.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,251.0,548.0,2013-06-30,be_is_30.06.2013.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2013-06-30,be_is_30.06.2013.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,31.0,65.0,2013-06-30,be_is_30.06.2013.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-1390.0,-2838.0,2013-06-30,be_is_30.06.2013.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,563.0,1274.0,2013-06-30,be_is_30.06.2013.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-237.0,423.0,2013-06-30,be_is_30.06.2013.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,326.0,1697.0,2013-06-30,be_is_30.06.2013.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-32.0,-170.0,2013-06-30,be_is_30.06.2013.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,294.0,1527.0,2013-06-30,be_is_30.06.2013.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2013-06-30,be_is_30.06.2013.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,294.0,1527.0,2013-06-30,be_is_30.06.2013.pdf,19,3,INCOME_STATEMENT
Neto të hyrat nga interesi,1715.0,3794.0,2014-06-30,be_is_30.06.2014.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,608.0,1287.0,2014-06-30,be_is_30.06.2014.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-352.0,-736.0,2014-06-30,be_is_30.06.2014.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,256.0,551.0,2014-06-30,be_is_30.06.2014.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2014-06-30,be_is_30.06.2014.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,59.0,139.0,2014-06-30,be_is_30.06.2014.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-1411.0,-2875.0,2014-06-30,be_is_30.06.2014.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,619.0,1609.0,2014-06-30,be_is_30.06.2014.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-987.0,-1765.0,2014-06-30,be_is_30.06.2014.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,-368.0,-156.0,2014-06-30,be_is_30.06.2014.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,0.0,0.0,2014-06-30,be_is_30.06.2014.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,-368.0,-156.0,2014-06-30,be_is_30.06.2014.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2014-06-30,be_is_30.06.2014.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,-368.0,-156.0,2014-06-30,be_is_30.06.2014.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,3218.0,6463.0,2015-06-30,be_is_30.06.2015.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,781.0,1538.0,2015-06-30,be_is_30.06.2015.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,2437.0,4925.0,2015-06-30,be_is_30.06.2015.pdf,3,3,INCOME_STATEMENT
,678.0,1365.0,2015-06-30,be_is_30.06.2015.pdf,,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,100.0,208.0,2015-06-30,be_is_30.06.2015.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,578.0,1157.0,2015-06-30,be_is_30.06.2015.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2015-06-30,be_is_30.06.2015.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,119.0,120.0,2015-06-30,be_is_30.06.2015.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,1728.0,3483.0,2015-06-30,be_is_30.06.2015.pdf,9,3,INCOME_STATEMENT
Gjithsej  të hyrat,1168.0,2479.0,2015-06-30,be_is_30.06.2015.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,556.0,1362.0,2015-06-30,be_is_30.06.2015.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,612.0,1117.0,2015-06-30,be_is_30.06.2015.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,61.0,112.0,2015-06-30,be_is_30.06.2015.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,551.0,1005.0,2015-06-30,be_is_30.06.2015.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2015-06-30,be_is_30.06.2015.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,551.0,1005.0,2015-06-30,be_is_30.06.2015.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,3216.0,6568.0,2016-06-30,be_is_30.06.2016.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-696.0,-1410.0,2016-06-30,be_is_30.06.2016.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,2519.0,5158.0,2016-06-30,be_is_30.06.2016.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,529.0,1102.0,2016-06-30,be_is_30.06.2016.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-33.0,-62.0,2016-06-30,be_is_30.06.2016.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,497.0,1040.0,2016-06-30,be_is_30.06.2016.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,13.0,143.0,2016-06-30,be_is_30.06.2016.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2016-06-30,be_is_30.06.2016.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-1178.0,-2981.0,2016-06-30,be_is_30.06.2016.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1850.0,3360.0,2016-06-30,be_is_30.06.2016.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-276.0,-366.0,2016-06-30,be_is_30.06.2016.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,1574.0,2994.0,2016-06-30,be_is_30.06.2016.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-157.0,-299.0,2016-06-30,be_is_30.06.2016.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1416.0,2695.0,2016-06-30,be_is_30.06.2016.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2016-06-30,be_is_30.06.2016.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1416.0,2695.0,2016-06-30,be_is_30.06.2016.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2017-06-30,be_is_30.06.2017.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,3341.0,6772.0,2017-06-30,be_is_30.06.2017.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-551.0,-1104.0,2017-06-30,be_is_30.06.2017.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,2790.0,5668.0,2017-06-30,be_is_30.06.2017.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,563.0,1188.0,2017-06-30,be_is_30.06.2017.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-191.0,-379.0,2017-06-30,be_is_30.06.2017.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,373.0,809.0,2017-06-30,be_is_30.06.2017.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,165.0,395.0,2017-06-30,be_is_30.06.2017.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2017-06-30,be_is_30.06.2017.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-1880.0,-3995.0,2017-06-30,be_is_30.06.2017.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1447.0,2877.0,2017-06-30,be_is_30.06.2017.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-122.0,-435.0,2017-06-30,be_is_30.06.2017.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,1325.0,2442.0,2017-06-30,be_is_30.06.2017.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-133.0,-244.0,2017-06-30,be_is_30.06.2017.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1193.0,2198.0,2017-06-30,be_is_30.06.2017.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,0.0,0.0,2017-06-30,be_is_30.06.2017.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1193.0,2198.0,2017-06-30,be_is_30.06.2017.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2018-06-30,be_is_30.06.2018.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,3460.0,7090.0,2018-06-30,be_is_30.06.2018.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-545.0,-1104.0,2018-06-30,be_is_30.06.2018.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,2915.0,5986.0,2018-06-30,be_is_30.06.2018.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,594.0,1245.0,2018-06-30,be_is_30.06.2018.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-173.0,-363.0,2018-06-30,be_is_30.06.2018.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,421.0,882.0,2018-06-30,be_is_30.06.2018.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,221.0,230.0,2018-06-30,be_is_30.06.2018.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2018-06-30,be_is_30.06.2018.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-1871.0,-3996.0,2018-06-30,be_is_30.06.2018.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1686.0,3101.0,2018-06-30,be_is_30.06.2018.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-464.0,-858.0,2018-06-30,be_is_30.06.2018.pdf,11,3,INCOME_STATEMENT
,1222.0,2244.0,2018-06-30,be_is_30.06.2018.pdf,,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-122.0,-224.0,2018-06-30,be_is_30.06.2018.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1100.0,2019.0,2018-06-30,be_is_30.06.2018.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-89.0,-224.0,2018-06-30,be_is_30.06.2018.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1011.0,1795.0,2018-06-30,be_is_30.06.2018.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2019-06-30,be_is_30.06.2019.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,3661.0,7471.0,2019-06-30,be_is_30.06.2019.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-600.0,-1199.0,2019-06-30,be_is_30.06.2019.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,3061.0,6272.0,2019-06-30,be_is_30.06.2019.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,767.0,1478.0,2019-06-30,be_is_30.06.2019.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-209.0,-445.0,2019-06-30,be_is_30.06.2019.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,558.0,1033.0,2019-06-30,be_is_30.06.2019.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,69.0,159.0,2019-06-30,be_is_30.06.2019.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,1.0,10.0,2019-06-30,be_is_30.06.2019.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-1961.0,-4326.0,2019-06-30,be_is_30.06.2019.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1728.0,3147.0,2019-06-30,be_is_30.06.2019.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-553.0,-1290.0,2019-06-30,be_is_30.06.2019.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,1176.0,1858.0,2019-06-30,be_is_30.06.2019.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-118.0,-186.0,2019-06-30,be_is_30.06.2019.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1058.0,1672.0,2019-06-30,be_is_30.06.2019.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,42.0,136.0,2019-06-30,be_is_30.06.2019.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1100.0,1808.0,2019-06-30,be_is_30.06.2019.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2020-06-30,be_is_30.06.2020.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,4238.0,8547.0,2020-06-30,be_is_30.06.2020.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-665.0,-1315.0,2020-06-30,be_is_30.06.2020.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,3574.0,7232.0,2020-06-30,be_is_30.06.2020.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,654.0,1253.0,2020-06-30,be_is_30.06.2020.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-315.0,-489.0,2020-06-30,be_is_30.06.2020.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,339.0,763.0,2020-06-30,be_is_30.06.2020.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,29.0,43.0,2020-06-30,be_is_30.06.2020.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,0.0,2020-06-30,be_is_30.06.2020.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-2058.0,-4984.0,2020-06-30,be_is_30.06.2020.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1884.0,3054.0,2020-06-30,be_is_30.06.2020.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-503.0,-1885.0,2020-06-30,be_is_30.06.2020.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-138.0,-117.0,2020-06-30,be_is_30.06.2020.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1243.0,1052.0,2020-06-30,be_is_30.06.2020.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,240.0,-157.0,2020-06-30,be_is_30.06.2020.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1483.0,895.0,2020-06-30,be_is_30.06.2020.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2021-06-30,be_is_30.06.2021.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,4709.0,9916.0,2021-06-30,be_is_30.06.2021.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-717.0,-1487.0,2021-06-30,be_is_30.06.2021.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,3992.0,8429.0,2021-06-30,be_is_30.06.2021.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,778.0,1644.0,2021-06-30,be_is_30.06.2021.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-386.0,-671.0,2021-06-30,be_is_30.06.2021.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,392.0,973.0,2021-06-30,be_is_30.06.2021.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,4.0,37.0,2021-06-30,be_is_30.06.2021.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,0.0,40.0,2021-06-30,be_is_30.06.2021.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-2599.0,-5152.0,2021-06-30,be_is_30.06.2021.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1789.0,4326.0,2021-06-30,be_is_30.06.2021.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-604.0,-1235.0,2021-06-30,be_is_30.06.2021.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-118.0,-309.0,2021-06-30,be_is_30.06.2021.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,1066.0,2782.0,2021-06-30,be_is_30.06.2021.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,101.0,337.0,2021-06-30,be_is_30.06.2021.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1167.0,3119.0,2021-06-30,be_is_30.06.2021.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2022-06-30,be_is_30.06.2022.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,5785.0,11632.0,2022-06-30,be_is_30.06.2022.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-683.0,-1423.0,2022-06-30,be_is_30.06.2022.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,5102.0,10209.0,2022-06-30,be_is_30.06.2022.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1075.0,2236.0,2022-06-30,be_is_30.06.2022.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-313.0,-538.0,2022-06-30,be_is_30.06.2022.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,761.0,1699.0,2022-06-30,be_is_30.06.2022.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,25.0,71.0,2022-06-30,be_is_30.06.2022.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,14.0,234.0,2022-06-30,be_is_30.06.2022.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-2156.0,-5196.0,2022-06-30,be_is_30.06.2022.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,3747.0,7016.0,2022-06-30,be_is_30.06.2022.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-528.0,-1243.0,2022-06-30,be_is_30.06.2022.pdf,11,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-322.0,-577.0,2022-06-30,be_is_30.06.2022.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2897.0,5196.0,2022-06-30,be_is_30.06.2022.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-29.0,-24.0,2022-06-30,be_is_30.06.2022.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2868.0,5171.0,2022-06-30,be_is_30.06.2022.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,6857.0,14623.0,2023-06-30,be_is_30.06.2023.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1134.0,-2309.0,2023-06-30,be_is_30.06.2023.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,5724.0,12314.0,2023-06-30,be_is_30.06.2023.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1071.0,2198.0,2023-06-30,be_is_30.06.2023.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-216.0,-564.0,2023-06-30,be_is_30.06.2023.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,855.0,1634.0,2023-06-30,be_is_30.06.2023.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,-18.0,32.0,2023-06-30,be_is_30.06.2023.pdf,7,3,INCOME_STATEMENT
,25.0,322.0,2023-06-30,be_is_30.06.2023.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-3101.0,-6831.0,2023-06-30,be_is_30.06.2023.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,3485.0,7471.0,2023-06-30,be_is_30.06.2023.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,395.0,246.0,2023-06-30,be_is_30.06.2023.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,3880.0,7717.0,2023-06-30,be_is_30.06.2023.pdf,14,3,INCOME_STATEMENT
,-388.0,-772.0,2023-06-30,be_is_30.06.2023.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,3492.0,6945.0,2023-06-30,be_is_30.06.2023.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,49.0,55.0,2023-06-30,be_is_30.06.2023.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,3540.0,7000.0,2023-06-30,be_is_30.06.2023.pdf,19,3,INCOME_STATEMENT
Të hyrat nga interesi,8159.0,17164.0,2024-06-30,be_is_30.06.2024.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1764.0,-3632.0,2024-06-30,be_is_30.06.2024.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,6394.0,13532.0,2024-06-30,be_is_30.06.2024.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1263.0,2769.0,2024-06-30,be_is_30.06.2024.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-413.0,-817.0,2024-06-30,be_is_30.06.2024.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,850.0,1952.0,2024-06-30,be_is_30.06.2024.pdf,6,3,INCOME_STATEMENT
,23.0,74.0,2024-06-30,be_is_30.06.2024.pdf,,3,INCOME_STATEMENT
,81.0,89.0,2024-06-30,be_is_30.06.2024.pdf,,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet) tjera operative,-4621.0,-8841.0,2024-06-30,be_is_30.06.2024.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,2728.0,6807.0,2024-06-30,be_is_30.06.2024.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-487.0,-1136.0,2024-06-30,be_is_30.06.2024.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,2241.0,5670.0,2024-06-30,be_is_30.06.2024.pdf,14,3,INCOME_STATEMENT
,-224.0,-567.0,2024-06-30,be_is_30.06.2024.pdf,,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2017.0,5103.0,2024-06-30,be_is_30.06.2024.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,-52.0,-172.0,2024-06-30,be_is_30.06.2024.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,1965.0,4932.0,2024-06-30,be_is_30.06.2024.pdf,19,3,INCOME_STATEMENT
,0.0,0.0,2025-06-30,be_is_30.06.2025.pdf,,3,INCOME_STATEMENT
Të hyrat nga interesi,9488.0,19030.0,2025-06-30,be_is_30.06.2025.pdf,1,3,INCOME_STATEMENT
Shpenzimet e interesit,-1910.0,-3920.0,2025-06-30,be_is_30.06.2025.pdf,2,3,INCOME_STATEMENT
Neto të hyrat nga interesi,7578.0,15110.0,2025-06-30,be_is_30.06.2025.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1584.0,3231.0,2025-06-30,be_is_30.06.2025.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-905.0,-1846.0,2025-06-30,be_is_30.06.2025.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,679.0,1384.0,2025-06-30,be_is_30.06.2025.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,35.0,82.0,2025-06-30,be_is_30.06.2025.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,24.0,71.0,2025-06-30,be_is_30.06.2025.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-4464.0,-9436.0,2025-06-30,be_is_30.06.2025.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,3852.0,7210.0,2025-06-30,be_is_30.06.2025.pdf,10,3,INCOME_STATEMENT
Provizionet për humbjet nga kreditë,-735.0,-1537.0,2025-06-30,be_is_30.06.2025.pdf,11,3,INCOME_STATEMENT
Fitimi/(humbja) para tatimit,3117.0,5673.0,2025-06-30,be_is_30.06.2025.pdf,14,3,INCOME_STATEMENT
Shpenzimet e tatimit në fitim,-312.0,-567.0,2025-06-30,be_is_30.06.2025.pdf,15,3,INCOME_STATEMENT
Fitimi/(humbja) neto,2805.0,5106.0,2025-06-30,be_is_30.06.2025.pdf,16,3,INCOME_STATEMENT
Të ardhurat tjera gjithëpërfshirëse,82.0,20.0,2025-06-30,be_is_30.06.2025.pdf,17,3,INCOME_STATEMENT
Gjithsej të ardhurat gjithëpërfshirëse,2887.0,5126.0,2025-06-30,be_is_30.06.2025.pdf,19,3,INCOME_STATEMENT
Neto të hyrat nga interesi,3499.0,5243.0,2013-09-30,be_is_30.09.2013.pdf,3,3,INCOME_STATEMENT
Të hyrat nga tarifat dhe komisionet,1212.0,1923.0,2013-09-30,be_is_30.09.2013.pdf,4,3,INCOME_STATEMENT
Shpenzimet e tarifave dhe komisioneve,-664.0,-1039.0,2013-09-30,be_is_30.09.2013.pdf,5,3,INCOME_STATEMENT
Neto të hyrat nga tarifat dhe komisionet,548.0,884.0,2013-09-30,be_is_30.09.2013.pdf,6,3,INCOME_STATEMENT
Neto të hyrat nga tregtimi,0.0,0.0,2013-09-30,be_is_30.09.2013.pdf,7,3,INCOME_STATEMENT
Neto të hyrat nga instrumentet tjera financiare,65.0,102.0,2013-09-30,be_is_30.09.2013.pdf,8,3,INCOME_STATEMENT
Neto të hyrat (shpenzimet)  tjera operative,-2838.0,-4204.0,2013-09-30,be_is_30.09.2013.pdf,9,3,INCOME_STATEMENT
Gjithsej të hyrat,1274.0,2025.0,2013-09-30,be_is_30.09.2013.pdf,10,3,INCOME_STATEMENT
